Series;Time;Value
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:05:40-04:00;26.25
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:06:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:06:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:06:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:07:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:07:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:07:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:08:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:08:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:08:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:09:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:09:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:09:40-04:00;26.312
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:10:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:10:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:10:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:11:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:11:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:11:40-04:00;26.375
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:12:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:12:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:12:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:13:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:13:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:13:40-04:00;26.437
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:14:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:14:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:14:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:15:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:15:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:15:40-04:00;26.5
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:16:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:16:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:16:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:17:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:17:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:17:40-04:00;26.562
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:18:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:18:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:18:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:19:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:19:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:19:40-04:00;26.625
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:20:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:20:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:20:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:21:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:21:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:21:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:22:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:22:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:22:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:23:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:23:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:23:40-04:00;26.687
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:24:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:24:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:24:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:25:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:25:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:25:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:26:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:26:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:26:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:27:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:27:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:27:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:28:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:28:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:28:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:29:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:29:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:29:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:30:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:30:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:30:40-04:00;26.75
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:31:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:31:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:31:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:32:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:32:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:32:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:33:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:33:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:33:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:34:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:34:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:34:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:35:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:35:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:35:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:36:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:36:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:36:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:37:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:37:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:37:40-04:00;26.812
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:38:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:38:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:38:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:39:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:39:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:39:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:40:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:40:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:40:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:41:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:41:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:41:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:42:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:42:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:42:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:43:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:43:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:43:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:44:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:44:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:44:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:45:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:45:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:45:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:46:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:46:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:46:40-04:00;26.875
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:47:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:47:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:47:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:48:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:48:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:48:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:49:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:49:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:49:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:50:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:50:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:50:40-04:00;26.937
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:51:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:51:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:51:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:52:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:52:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:52:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:53:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:53:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:53:40-04:00;27
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:54:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:54:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:54:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:55:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:55:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:55:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:56:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:56:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:56:40-04:00;27.062
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:57:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:57:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:57:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:58:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:58:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:58:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:59:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:59:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T10:59:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:00:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:00:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:00:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:01:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:01:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:01:40-04:00;27.125
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:02:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:02:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:02:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:03:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:03:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:03:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:04:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:04:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:04:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:05:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:05:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:05:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:06:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:06:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:06:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:07:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:07:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:07:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:08:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:08:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:08:40-04:00;27.187
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:09:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:09:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:09:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:10:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:10:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:10:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:11:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:11:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:11:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:12:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:12:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:12:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:13:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:13:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:13:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:14:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:14:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:14:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:15:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:15:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:15:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:16:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:16:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:16:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:17:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:17:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:17:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:18:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:18:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:18:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:19:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:19:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:19:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:20:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:20:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:20:40-04:00;27.25
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:21:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:21:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:21:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:22:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:22:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:22:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:23:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:23:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:23:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:24:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:24:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:24:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:25:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:25:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:25:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:26:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:26:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:26:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:27:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:27:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:27:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:28:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:28:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:28:40-04:00;27.312
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:29:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:29:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:29:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:30:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:30:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:30:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:31:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:31:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:31:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:32:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:32:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:32:40-04:00;27.375
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:33:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:33:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:33:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:34:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:34:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:34:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:35:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:35:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:35:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:36:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:36:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:36:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:37:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:37:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:37:40-04:00;27.437
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:38:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:38:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:38:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:39:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:39:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:39:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:40:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:40:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:40:40-04:00;27.5
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:41:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:41:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:41:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:42:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:42:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:42:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:43:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:43:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:43:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:44:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:44:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:44:40-04:00;27.562
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:45:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:45:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:45:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:46:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:46:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:46:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:47:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:47:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:47:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:48:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:48:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:48:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:49:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:49:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:49:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:50:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:50:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:50:40-04:00;27.625
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:51:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:51:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:51:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:52:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:52:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:52:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:53:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T11:53:20-04:00;null
